KF_ID,Match,Game,Round,Player 1,Character 1,Killed,Player 2,Character 2,Map,Level/Attack,,,,,,,,,
KF-1692,5,3,1,Bunny.ow,Tracer,Killed,Sayaplayer,Roadhog,Temple of Anubis,BK Stars Attack,,,,,,,,,
KF-1693,5,3,1,Bunny.ow,Tracer,Killed,Libero,D.Va,Temple of Anubis,BK Stars Attack,,,,,,,,,
KF-1694,5,3,1,Prove,Ana,Killed,Hoon,Zarya,Temple of Anubis,BK Stars Attack,,,,,,,,,
KF-1695,5,3,1,Sayaplayer,Tracer,Killed,Alarm,Reinhardt,Temple of Anubis,BK Stars Attack,,,,,,,,,
KF-1696,5,3,1,Kris,Lucio,Killed,Carpe,McCree,Temple of Anubis,BK Stars Attack,,,,,,,,,
KF-1697,5,3,1,Bunny.ow,Tracer,Killed,Nus,Ana,Temple of Anubis,BK Stars Attack,,,,,,,,,
KF-1698,5,3,1,Bernar,Zarya,Killed,AlphaOW,Reinhardt,Temple of Anubis,BK Stars Attack,,,,,,,,,
KF-1699,5,3,1,Sayaplayer,Tracer,Killed,Bunny.ow,Tracer,Temple of Anubis,BK Stars Attack,,,,,,,,,
KF-1700,5,3,1,Sayaplayer,Tracer,Killed,Twinkl,Lucio,Temple of Anubis,BK Stars Attack,,,,,,,,,
KF-1701,5,3,1,Bernar,Zarya,Killed,Kris,Lucio,Temple of Anubis,BK Stars Attack,,,,,,,,,
KF-1702,5,3,2,Carpe,D.Va,Killed,Sayaplayer,Widowmaker,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1703,5,3,2,Alarm,Reinhardt,Killed,Hoon,D.Va,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1704,5,3,2,Bernar,Zarya,Killed,Libero,Pharah,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1705,5,3,2,Bunny.ow,Tracer,Killed,Nus,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1706,5,3,2,Bernar,Zarya,Killed,Kris,Zenyatta,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1707,5,3,2,Alarm,Reinhardt,Killed,AlphaOW,Winston,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1708,5,3,2,Bernar,Zarya,Killed,Kris,Zenyatta,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1709,5,3,2,Bernar,Zarya,Killed,Sayaplayer,McCree,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1710,5,3,2,Bernar,Zarya,Killed,Nus,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1711,5,3,2,Alarm,Reinhardt,Killed,AlphaOW,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1712,5,3,2,Alarm,Reinhardt,Killed,Libero,D.Va,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1713,5,3,2,Alarm,Reinhardt,Killed,Hoon,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1714,5,3,2,Sayaplayer,McCree,Killed,Alarm,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1715,5,3,2,Hoon,Zarya,Killed,Bernar,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1716,5,3,2,AlphaOW,Reinhardt,Killed,Prove,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1717,5,3,2,Carpe,D.Va,Killed,Nus,Lucio,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1718,5,3,2,Bunny.ow,Tracer,Killed,AlphaOW,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1719,5,3,2,Kris,Zenyatta,Killed,Bunny.ow,Tracer,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1720,5,3,2,Bernar,Zarya,Killed,Sayaplayer,McCree,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1721,5,3,2,Nus,Lucio,Killed,Alarm,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1722,5,3,2,Hoon,Zarya,Killed,Twinkl,Lucio,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1723,5,3,2,AlphaOW,Reinhardt,Killed,Bernar,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1724,5,3,2,Bunny.ow,Tracer,Killed,Kris,Zenyatta,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1725,5,3,2,Bunny.ow,Tracer,Killed,Hoon,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1726,5,3,2,AlphaOW,Reinhardt,Killed,Prove,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1727,5,3,2,AlphaOW,Reinhardt,Killed,Bunny.ow,Tracer,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1728,5,3,2,AlphaOW,Reinhardt,Killed,Carpe,D.Va,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1729,5,3,2,Sayaplayer,McCree,Killed,Bunny.ow,Tracer,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1730,5,3,2,AlphaOW,Reinhardt,Killed,Alarm,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1731,5,3,2,AlphaOW,Reinhardt,Killed,Carpe,D.Va,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1732,5,3,2,Libero,D.Va,Killed,Bernar,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1733,5,3,2,Bunny.ow,Tracer,Killed,Sayaplayer,McCree,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1734,5,3,2,Kris,Zenyatta,Killed,Twinkl,Lucio,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1735,5,3,2,AlphaOW,Reinhardt,Killed,Bunny.ow,Tracer,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1736,5,3,2,Libero,D.Va,Killed,Alarm,Winston,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1737,5,3,2,AlphaOW,Reinhardt,Killed,Prove,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1738,5,3,2,Bernar,Zarya,Killed,Kris,Zenyatta,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1739,5,3,2,Carpe,D.Va,Killed,Hoon,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1740,5,3,2,Carpe,D.Va,Killed,Nus,Lucio,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1741,5,3,2,Carpe,D.Va,Killed,AlphaOW,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1742,5,3,2,Twinkl,Lucio,Killed,Libero,D.Va,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1743,5,3,2,Alarm,Reinhardt,Killed,Nus,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1744,5,3,2,AlphaOW,Reinhardt,Killed,Prove,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1745,5,3,2,AlphaOW,Reinhardt,Killed,Twinkl,Lucio,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1746,5,3,2,Hoon,Zarya,Killed,Bunny.ow,Tracer,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1747,5,3,2,Libero,D.Va,Killed,Alarm,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1748,5,3,2,Kris,Lucio,Killed,Bernar,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1749,5,3,2,Carpe,D.Va,Killed,AlphaOW,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1750,5,3,2,Libero,D.Va,Killed,Carpe,D.Va,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1751,5,3,2,Hoon,Zarya,Killed,Prove,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1752,5,3,2,Bunny.ow,Tracer,Killed,Hoon,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1753,5,3,2,Nus,Ana,Killed,Twinkl,Lucio,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1754,5,3,2,Kris,Lucio,Killed,Alarm,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1755,5,3,2,Carpe,D.Va,Killed,Nus,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1756,5,3,2,Bunny.ow,Tracer,Killed,Sayaplayer,Tracer,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1757,5,3,2,Prove,Ana,Killed,Kris,Lucio,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1758,5,3,2,Bunny.ow,Tracer,Killed,AlphaOW,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1759,5,3,2,Prove,Ana,Killed,Libero,D.Va,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1760,5,3,2,Bernar,Zarya,Killed,Nus,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1761,5,3,2,Carpe,D.Va,Killed,Hoon,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1762,5,3,2,Twinkl,Lucio,Killed,AlphaOW,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1763,5,3,2,Libero,D.Va,Killed,Alarm,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1764,5,3,2,Sayaplayer,Tracer,Killed,Prove,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1765,5,3,2,Bunny.ow,Tracer,Killed,Nus,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1766,5,3,2,AlphaOW,Reinhardt,Killed,Twinkl,Lucio,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1767,5,3,2,Bernar,Zarya,Killed,Kris,Lucio,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1768,5,3,2,Bunny.ow,Tracer,Killed,Libero,D.Va,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1769,5,3,2,Libero,D.Va,Killed,Carpe,D.Va,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1770,5,3,2,Sayaplayer,Tracer,Killed,Bernar,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1771,5,3,2,Sayaplayer,Tracer,Killed,Bunny.ow,Tracer,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1772,5,3,2,Carpe,D.Va,Killed,Hoon,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1773,5,3,2,Prove,Ana,Killed,AlphaOW,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1774,5,3,2,Alarm,Winston,Killed,Sayaplayer,Tracer,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1775,5,3,2,Bernar,Zarya,Killed,Sayaplayer,Roadhog,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1776,5,3,2,Alarm,Reinhardt,Killed,Hoon,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1777,5,3,2,Libero,D.Va,Killed,Bernar,Zarya,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1778,5,3,2,Alarm,Reinhardt,Killed,Nus,Ana,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1779,5,3,2,Libero,D.Va,Killed,Alarm,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1780,5,3,2,AlphaOW,Reinhardt,Killed,Bunny.ow,Mei,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1781,5,3,2,Carpe,D.Va,Killed,AlphaOW,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1782,5,3,2,Bernar,Zarya,Killed,Kris,Lucio,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1783,5,3,2,Bunny.ow,Mei,Killed,Sayaplayer,Tracer,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1784,5,3,2,Bernar,Zarya,Killed,Hoon,Winston,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1785,5,3,2,Carpe,D.Va,Killed,Libero,D.Va,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1786,5,3,2,Alarm,Reinhardt,Killed,AlphaOW,Reinhardt,Temple of Anubis,Meta Athena Attack,,,,,,,,,
KF-1787,5,3,3,Nus,Ana,Killed,Alarm,Winston,Oasis,City Centre,,,,,,,,,
KF-1788,5,3,3,Sayaplayer,Tracer,Killed,Prove,Ana,Oasis,City Centre,,,,,,,,,
KF-1789,5,3,3,Nus,Ana,Killed,Twinkl,Lucio,Oasis,City Centre,,,,,,,,,
KF-1790,5,3,3,Nus,Ana,Killed,Bunny.ow,Tracer,Oasis,City Centre,,,,,,,,,
KF-1791,5,3,3,AlphaOW,Winston,Killed,Carpe,Genji,Oasis,City Centre,,,,,,,,,
KF-1792,5,3,3,Bernar,D.Va,Killed,AlphaOW,Winston,Oasis,City Centre,,,,,,,,,
KF-1793,5,3,3,Libero,Reaper,Killed,Alarm,Winston,Oasis,City Centre,,,,,,,,,
KF-1794,5,3,3,Nus,Ana,Killed,Carpe,Genji,Oasis,City Centre,,,,,,,,,
KF-1795,5,3,3,Sayaplayer,Tracer,Killed,Twinkl,Lucio,Oasis,City Centre,,,,,,,,,
KF-1796,5,3,3,Hoon,D.Va,Killed,Prove,Ana,Oasis,City Centre,,,,,,,,,
KF-1797,5,3,3,Bernar,D.Va,Killed,Nus,Ana,Oasis,City Centre,,,,,,,,,
KF-1798,5,3,3,Bunny.ow,Tracer,Killed,Kris,Lucio,Oasis,City Centre,,,,,,,,,
KF-1799,5,3,3,Libero,Reaper,Killed,Carpe,McCree,Oasis,City Centre,,,,,,,,,
KF-1800,5,3,3,AlphaOW,Winston,Killed,Prove,Ana,Oasis,City Centre,,,,,,,,,
KF-1801,5,3,3,Bunny.ow,Tracer,Killed,Nus,Ana,Oasis,City Centre,,,,,,,,,
KF-1802,5,3,3,Bernar,D.Va,Killed,Libero,Reaper,Oasis,City Centre,,,,,,,,,
KF-1803,5,3,3,Sayaplayer,Tracer,Killed,Alarm,Winston,Oasis,City Centre,,,,,,,,,
KF-1804,5,3,3,Kris,Lucio,Killed,Twinkl,Lucio,Oasis,City Centre,,,,,,,,,
KF-1805,5,3,3,Carpe,McCree,Killed,AlphaOW,Winston,Oasis,City Centre,,,,,,,,,
KF-1806,5,3,3,Sayaplayer,Tracer,Killed,Carpe,MCCree,Oasis,City Centre,,,,,,,,,
KF-1807,5,3,3,Kris,Lucio,Killed,Bernar,D.Va,Oasis,City Centre,,,,,,,,,
KF-1808,5,3,3,AlphaOW,Winston,Killed,Twinkl,Lucio,Oasis,City Centre,,,,,,,,,
KF-1809,5,3,3,Libero,Reaper,Killed,Alarm,Winston,Oasis,City Centre,,,,,,,,,
KF-1810,5,3,3,Libero,Reaper,Killed,Bunny.ow,Tracer,Oasis,City Centre,,,,,,,,,
KF-1811,6,1,1,Ryujehong 류제홍,Zenyatta,Killed,attune,Tracer,Lijiang Tower,Night Market,,,,,,,,,
KF-1812,6,1,1,zunba,Zarya,Killed,TyDolla,Genji,Lijiang Tower,Night Market,,,,,,,,,
KF-1813,6,1,1,TakeThis,D.Va,Killed,Ryujehong 류제홍,Zenyatta,Lijiang Tower,Night Market,,,,,,,,,
KF-1814,6,1,1,Leetaejun 이태준,Tracer,Killed,QMain,Lucio,Lijiang Tower,Night Market,,,,,,,,,
KF-1815,6,1,1,tobi,Lucio,Killed,TakeThis,D.Va,Lijiang Tower,Night Market,,,,,,,,,
KF-1816,6,1,1,TyDolla,Genji,Killed,zunba,Zarya,Lijiang Tower,Night Market,,,,,,,,,
KF-1817,6,1,1,Miro,Winston,Killed,NAVI,Ana,Lijiang Tower,Night Market,,,,,,,,,
KF-1818,6,1,1,Miro,Winston,Killed,TyDolla,Genji,Lijiang Tower,Night Market,,,,,,,,,
KF-1819,6,1,1,Ryujehong 류제홍,Zenyatta,Killed,TakeThis,D.Va,Lijiang Tower,Night Market,,,,,,,,,
KF-1820,6,1,1,Whoru,Genji,Killed,QMain,Lucio,Lijiang Tower,Night Market,,,,,,,,,
KF-1821,6,1,1,-,-,Suicide,attune,Tracer,Lijiang Tower,Night Market,,,,,,,,,
KF-1822,6,1,1,-,-,Suicide,LMan,Zarya,Lijiang Tower,Night Market,,,,,,,,,
KF-1823,6,1,1,Whoru,Genji,Killed,NAVI,Ana,Lijiang Tower,Night Market,,,,,,,,,
KF-1824,6,1,1,Leetaejun 이태준,Tracer,Killed,TyDolla,Genji,Lijiang Tower,Night Market,,,,,,,,,
KF-1825,6,1,1,Miro,Winston,Killed,QMain,Lucio,Lijiang Tower,Night Market,,,,,,,,,
KF-1826,6,1,1,Whoru,Genji,Killed,TyDolla,Genji,Lijiang Tower,Night Market,,,,,,,,,
KF-1827,6,1,1,Whoru,Genji,Killed,LMan,Zarya,Lijiang Tower,Night Market,,,,,,,,,
KF-1828,6,1,1,-,-,Suicide,TakeThis,D.Va,Lijiang Tower,Night Market,,,,,,,,,
KF-1829,6,1,1,TyDolla,Genji,Killed,Whoru,Genji,Lijiang Tower,Night Market,,,,,,,,,
KF-1830,6,1,1,Leetaejun 이태준,Tracer,Killed,NAVI,Ana,Lijiang Tower,Night Market,,,,,,,,,
KF-1831,6,1,1,TyDolla,Genji,Killed,Ryujehong 류제홍,Zenyatta,Lijiang Tower,Night Market,,,,,,,,,
KF-1832,6,1,1,Miro,Winston,Killed,QMain,Lucio,Lijiang Tower,Night Market,,,,,,,,,
KF-1833,6,1,1,attune,Tracer,Killed,zunba,Zarya,Lijiang Tower,Night Market,,,,,,,,,
KF-1834,6,1,1,Miro,Winston,Killed,LMan,Zarya,Lijiang Tower,Night Market,,,,,,,,,
KF-1835,6,1,1,Miro,Winston,Killed,TyDolla,Genji,Lijiang Tower,Night Market,,,,,,,,,
KF-1836,6,1,1,Leetaejun 이태준,Tracer,Killed,attune,Tracer,Lijiang Tower,Night Market,,,,,,,,,
KF-1837,6,1,1,Ryujehong 류제홍,Zenyatta,Killed,NAVI,Ana,Lijiang Tower,Night Market,,,,,,,,,
KF-1838,6,1,1,tobi,Lucio,Killed,TakeThis,D.Va,Lijiang Tower,Night Market,,,,,,,,,
KF-1839,6,1,2,TakeThis,D.Va,Killed,zunba,Zarya,Lijiang Tower,Garden,,,,,,,,,
KF-1840,6,1,2,NAVI,Ana,Killed,Whoru,Genji,Lijiang Tower,Garden,,,,,,,,,
KF-1841,6,1,2,TyDolla,Genji,Killed,Ryujehong 류제홍,Zenyatta,Lijiang Tower,Garden,,,,,,,,,
KF-1842,6,1,2,LMan,Winston,Killed,Miro,Winston,Lijiang Tower,Garden,,,,,,,,,
KF-1843,6,1,2,LMan,Winston,Killed,Leetaejun 이태준,Tracer,Lijiang Tower,Garden,,,,,,,,,
KF-1844,6,1,2,LMan,Winston,Killed,zunba,Zarya,Lijiang Tower,Garden,,,,,,,,,
KF-1845,6,1,2,TyDolla,Genji,Killed,Ryujehong 류제홍,Zenyatta,Lijiang Tower,Garden,,,,,,,,,
KF-1846,6,1,2,TakeThis,D.Va,Killed,Miro,Winston,Lijiang Tower,Garden,,,,,,,,,
KF-1847,6,1,2,tobi,Lucio,Killed,attune,Tracer,Lijiang Tower,Garden,,,,,,,,,
KF-1848,6,1,2,Miro,Winston,Killed,LMan,Winston,Lijiang Tower,Garden,,,,,,,,,
KF-1849,6,1,2,Leetaejun 이태준,Tracer,Killed,TyDolla,Genji,Lijiang Tower,Garden,,,,,,,,,
KF-1850,6,1,2,Whoru,Genji,Killed,NAVI,Ana,Lijiang Tower,Garden,,,,,,,,,
KF-1851,6,1,2,tobi,Lucio,Killed,QMain,Lucio,Lijiang Tower,Garden,,,,,,,,,
KF-1852,6,1,2,Whoru,Genji,Killed,attune,Tracer,Lijiang Tower,Garden,,,,,,,,,
KF-1853,6,1,2,TyDolla,Genji,Killed,tobi,Lucio,Lijiang Tower,Garden,,,,,,,,,
KF-1854,6,1,2,Whoru,Genji,Killed,QMain,Lucio,Lijiang Tower,Garden,,,,,,,,,
KF-1855,6,1,2,Leetaejun 이태준,Tracer,Killed,NAVI,Ana,Lijiang Tower,Garden,,,,,,,,,
KF-1856,6,1,2,Ryujehong 류제홍,Zenyatta,Killed,TyDolla,Genji,Lijiang Tower,Garden,,,,,,,,,
KF-1857,6,1,2,zunba,D.Va,Killed,attune,Tracer,Lijiang Tower,Garden,,,,,,,,,
KF-1858,6,1,2,Leetaejun 이태준,Tracer,Killed,LMan,Winston,Lijiang Tower,Garden,,,,,,,,,
KF-1859,6,1,2,Whoru,Genji,Killed,QMain,Lucio,Lijiang Tower,Garden,,,,,,,,,
KF-1860,6,1,2,attune,Tracer,Killed,tobi,Lucio,Lijiang Tower,Garden,,,,,,,,,
KF-1861,6,1,2,attune,Tracer,Killed,Miro,Winston,Lijiang Tower,Garden,,,,,,,,,
KF-1862,6,1,2,Whoru,Genji,Killed,TyDolla,Genji,Lijiang Tower,Garden,,,,,,,,,
KF-1863,6,1,2,LMan,Winston,Killed,Whoru,Genji,Lijiang Tower,Garden,,,,,,,,,
KF-1864,6,1,2,attune,Tracer,Killed,Leetaejun 이태준,Tracer,Lijiang Tower,Garden,,,,,,,,,
KF-1865,6,1,2,TyDolla,Genji,Killed,Ryujehong 류제홍,Zenyatta,Lijiang Tower,Garden,,,,,,,,,
KF-1866,6,1,2,zunba,D.Va,Killed,TakeThis,D.Va,Lijiang Tower,Garden,,,,,,,,,
KF-1867,6,1,2,TyDolla,Genji,Killed,Miro,Winston,Lijiang Tower,Garden,,,,,,,,,
KF-1868,6,1,2,LMan,Winston,Killed,tobi,Lucio,Lijiang Tower,Garden,,,,,,,,,
KF-1869,6,1,2,LMan,Winston,Killed,zunba,D.Va,Lijiang Tower,Garden,,,,,,,,,
KF-1870,6,1,2,Leetaejun 이태준,Tracer,Killed,NAVI,Ana,Lijiang Tower,Garden,,,,,,,,,
KF-1871,6,1,2,tobi,Lucio,Killed,TakeThis,D.Va,Lijiang Tower,Garden,,,,,,,,,
KF-1872,6,1,2,Whoru,Genji,Killed,QMain,Lucio,Lijiang Tower,Garden,,,,,,,,,
KF-1873,6,1,2,Leetaejun 이태준,Tracer,Killed,LMan,Winston,Lijiang Tower,Garden,,,,,,,,,
KF-1874,6,1,2,TyDolla,Genji,Killed,zunba,D.Va,Lijiang Tower,Garden,,,,,,,,,
KF-1875,6,1,2,TyDolla,Genji,Killed,Ryujehong 류제홍,Ana,Lijiang Tower,Garden,,,,,,,,,
KF-1876,6,1,2,Whoru,Genji,Killed,TyDolla,Genji,Lijiang Tower,Garden,,,,,,,,,
KF-1877,6,2,1,attune,Tracer,Killed,zunba,Zarya,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1878,6,2,1,Whoru,Genji,Killed,NAVI,Ana,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1879,6,2,1,Whoru,Genji,Killed,QMain,Lucio,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1880,6,2,1,attune,Tracer,Killed,tobi,Lucio,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1881,6,2,1,Whoru,Genji,Killed,TakeThis,D.Va,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1882,6,2,1,TyDolla,Genji,Killed,Whoru,Genji,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1883,6,2,1,LMan,Zarya,Killed,Ryujehong 류제홍,Ana,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1884,6,2,1,zunba,Zarya,Killed,attune,Tracer,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1885,6,2,1,TyDolla,Genji,Killed,Miro,Reinhardt,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1886,6,2,1,TyDolla,Genji,Killed,Leetaejun 이태준,D.Va,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1887,6,2,1,TyDolla,Genji,Killed,Ryujehong 류제홍,Ana,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1888,6,2,1,TakeThis,D.Va,Killed,zunba,Zarya,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1889,6,2,1,Whoru,Genji,Killed,NAVI,Ana,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1890,6,2,1,Whoru,Genji,Killed,TyDolla,Genji,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1891,6,2,1,Whoru,Genji,Killed,attune,Tracer,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1892,6,2,1,Leetaejun 이태준,D.Va,Killed,LMan,Zarya,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1893,6,2,1,Leetaejun 이태준,D.Va,Killed,TakeThis,D.Va,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1894,6,2,1,TyDolla,Genji,Killed,zunba,Zarya,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1895,6,2,1,Whoru,Genji,Killed,NAVI,Ana,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1896,6,2,1,Miro,Reinhardt,Killed,LMan,Zarya,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1897,6,2,1,attune,Tracer,Killed,Ryujehong 류제홍,Ana,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1898,6,2,1,tobi,Lucio,Killed,QMain,Lucio,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1899,6,2,1,TakeThis,D.Va,Killed,Leetaejun 이태준,D.Va,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1900,6,2,1,TakeThis,D.Va,Killed,Whoru,Genji,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1901,6,2,1,attune,Tracer,Killed,Miro,Reinhardt,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1902,6,2,1,Whoru,Genji,Killed,QMain,Lucio,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1903,6,2,1,TakeThis,D.Va,Killed,Ryujehong 류제홍,Ana,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1904,6,2,1,TyDolla,Genji,Killed,Miro,Reinhardt,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1905,6,2,1,TyDolla,Genji,Killed,Leetaejun 이태준,D.Va,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1906,6,2,1,TyDolla,Genji,Killed,zunba,Zarya,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1907,6,2,1,Whoru,Genji,Killed,NAVI,Ana,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1908,6,2,1,TyDolla,Genji,Killed,Whoru,Genji,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1909,6,2,1,LMan,Zarya,Killed,tobi,Lucio,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1910,6,2,1,Whoru,Genji,Killed,TyDolla,Genji,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1911,6,2,1,Whoru,Genji,Killed,TakeThis,D.Va,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1912,6,2,1,NAVI,Ana,Killed,Whoru,Genji,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1913,6,2,1,Miro,Reinhardt,Killed,LMan,Zarya,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1914,6,2,1,TakeThis,D.Va,Killed,tobi,Lucio,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1915,6,2,1,TakeThis,D.Va,Killed,Miro,Reinhardt,King's Row,Afreeca Red Attack,,,,,,,,,
KF-1916,6,2,1,NAVI,Ana,Killed,Leetaejun 이태준,Pharah,King's Row,Afreeca Red Attack,,,,,,,,,
